accessibility,completeness,freshness,metadata,usability,grade
1,0.79,0.0,0.25,0.91,Bronze
1,0.77,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.12,0.92,Bronze
1,0.83,0.0,0.25,0.91,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.8,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.83,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.91,Bronze
1,0.69,0.47,0.84,0.86,Silver
1,1.0,0.0,0.25,0.85,Bronze
1,0.6,0.0,0.65,0.79,Bronze
1,0.98,0.73,0.25,0.69,Bronze
1,0.93,1.0,0.88,0.94,Gold
1,0.74,1.0,0.69,0.78,Silver
1,0.68,0.0,0.12,0.63,Bronze
1,1.0,1.0,0.75,0.9,Gold
1,0.73,1.0,0.12,0.81,Bronze
1,0.7,1.0,0.12,0.83,Bronze
1,0.71,1.0,0.12,0.82,Bronze
1,0.75,0.0,0.25,0.84,Bronze
1,0.98,1.0,0.86,0.9,Gold
1,0.74,1.0,0.12,0.77,Bronze
1,1.0,0.49,0.88,0.81,Silver
1,0.69,1.0,0.61,0.61,Silver
1,0.92,1.0,0.12,0.91,Silver
1,0.99,1.0,0.12,0.9,Silver
1,0.96,1.0,0.12,1.0,Silver
1,0.98,1.0,0.12,0.8,Bronze
1,0.69,1.0,0.12,0.72,Bronze
1,1.0,0.0,0.12,0.94,Bronze
1,1.0,1.0,0.88,0.67,Silver
1,0.9,1.0,0.12,0.88,Silver
1,1.0,0.0,0.12,0.92,Bronze
1,0.64,1.0,0.12,0.71,Bronze
1,1.0,0.0,0.25,1.0,Bronze
1,0.87,1.0,0.84,0.99,Gold
1,0.67,0.0,0.12,0.81,Bronze
1,1.0,0.0,0.12,0.68,Bronze
1,0.6,0.0,0.12,0.73,Bronze
1,1.0,1.0,0.88,0.94,Gold
1,0.18,1.0,0.38,0.6,Bronze
1,0.47,1.0,0.38,0.75,Bronze
1,1.0,1.0,0.38,0.96,Silver
1,1.0,1.0,0.75,0.88,Gold
1,0.83,1.0,0.69,0.84,Gold
1,0.98,0.0,0.12,0.91,Bronze
1,1.0,0.0,0.12,0.91,Bronze
1,1.0,0.0,0.12,0.91,Bronze
1,1.0,1.0,0.68,0.74,Silver
1,0.7,0.0,0.12,0.76,Bronze
1,0.64,0.0,0.25,0.74,Bronze
1,0.9,0.0,0.88,0.8,Bronze
1,1.0,0.5,0.12,0.83,Bronze
1,0.82,1.0,0.75,0.83,Gold
1,0.73,0.0,0.12,0.84,Bronze
1,0.69,0.0,0.12,0.8,Bronze
1,0.95,0.5,0.62,0.85,Silver
1,1.0,0.72,0.5,0.69,Bronze
1,1.0,0.0,0.12,0.58,Bronze
1,1.0,0.0,0.12,0.69,Bronze
1,1.0,0.43,0.12,0.69,Bronze
1,0.98,1.0,0.75,0.74,Gold
1,1.0,1.0,0.62,1.0,Gold
1,0.95,1.0,0.62,0.79,Silver
1,1.0,0.0,0.25,0.94,Bronze
1,1.0,0.0,0.25,0.9,Bronze
1,1.0,1.0,0.88,0.6,Silver
1,0.6,1.0,0.87,0.75,Silver
1,1.0,1.0,0.75,0.67,Silver
1,1.0,0.0,0.12,0.57,Bronze
1,0.62,0.0,0.12,0.83,Bronze
1,0.28,1.0,0.12,0.6,Bronze
1,1.0,0.0,0.25,0.9,Bronze
1,0.75,0.0,0.38,0.95,Bronze
1,0.69,0.0,0.25,0.81,Bronze
1,0.51,0.0,0.25,0.75,Bronze
1,1.0,1.0,0.67,0.92,Gold
1,1.0,1.0,0.88,0.8,Gold
1,1.0,1.0,0.88,0.92,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.75,0.92,Gold
1,1.0,1.0,0.75,0.83,Gold
1,1.0,1.0,0.82,0.98,Gold
1,1.0,1.0,0.88,0.8,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.67,0.92,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.87,1.0,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.75,0.9,Gold
1,1.0,1.0,0.87,0.86,Gold
1,1.0,1.0,0.75,0.94,Gold
1,1.0,1.0,0.75,0.8,Silver
1,1.0,1.0,0.75,0.92,Gold
1,1.0,1.0,0.88,0.9,Gold
1,1.0,1.0,0.88,0.75,Gold
1,1.0,1.0,0.88,0.83,Gold
1,0.73,0.0,0.12,0.83,Bronze
1,1.0,0.0,0.65,0.9,Bronze
1,0.99,1.0,0.62,0.92,Gold
1,0.7,0.0,0.73,0.93,Bronze
1,0.59,1.0,0.12,0.85,Bronze
1,0.96,0.0,0.25,0.89,Bronze
1,0.64,0.0,0.25,0.8,Bronze
1,1.0,1.0,0.62,0.8,Gold
1,0.69,0.0,0.25,0.8,Bronze
1,1.0,1.0,0.88,0.62,Silver
1,0.69,1.0,0.12,0.8,Bronze
1,0.94,1.0,0.87,0.82,Gold
1,0.55,1.0,0.12,0.69,Bronze
1,1.0,1.0,0.84,0.96,Gold
1,0.98,1.0,0.75,0.75,Gold
1,0.45,1.0,0.12,0.81,Bronze
1,1.0,1.0,0.39,1.0,Silver
1,1.0,1.0,0.62,1.0,Gold
1,0.76,1.0,0.25,0.74,Bronze
1,0.81,1.0,0.25,0.78,Bronze
1,0.73,1.0,0.25,0.74,Bronze
1,0.75,1.0,0.25,0.74,Bronze
1,0.77,1.0,0.25,0.75,Bronze
1,0.76,1.0,0.25,0.74,Bronze
1,0.78,1.0,0.25,0.71,Bronze
1,0.76,1.0,0.25,0.72,Bronze
1,0.73,1.0,0.25,0.76,Bronze
1,1.0,0.71,0.57,0.8,Silver
1,0.68,1.0,0.25,0.77,Bronze
1,0.94,0.71,0.6,0.7,Silver
1,1.0,1.0,0.88,0.62,Silver
1,0.48,1.0,0.38,0.82,Bronze
1,0.99,1.0,0.86,0.78,Gold
1,0.59,0.0,0.87,0.88,Bronze
1,0.82,0.49,0.12,0.92,Bronze
1,0.83,0.0,0.25,0.92,Bronze
1,0.83,0.0,0.25,0.88,Bronze
1,0.78,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.91,Bronze
1,0.77,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.12,0.92,Bronze
1,0.83,0.0,0.25,0.91,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.8,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.83,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.91,Bronze
1,0.69,0.46,0.84,0.86,Silver
1,1.0,0.0,0.25,0.85,Bronze
1,0.6,0.0,0.65,0.79,Bronze
1,0.98,0.73,0.25,0.69,Bronze
1,0.93,1.0,0.88,0.94,Gold
1,0.74,1.0,0.69,0.78,Silver
1,0.68,0.0,0.12,0.63,Bronze
1,1.0,1.0,0.75,0.9,Gold
1,0.73,1.0,0.12,0.81,Bronze
1,0.7,1.0,0.12,0.83,Bronze
1,0.71,1.0,0.12,0.82,Bronze
1,0.75,0.0,0.25,0.84,Bronze
1,0.98,1.0,0.86,0.9,Gold
1,0.74,1.0,0.12,0.77,Bronze
1,1.0,0.49,0.88,0.81,Silver
1,0.69,1.0,0.61,0.61,Silver
1,0.92,1.0,0.12,0.91,Silver
1,0.99,1.0,0.12,0.9,Silver
1,0.96,1.0,0.12,1.0,Silver
1,0.98,1.0,0.12,0.8,Bronze
1,0.69,1.0,0.12,0.72,Bronze
1,1.0,0.0,0.12,0.94,Bronze
1,1.0,1.0,0.88,0.67,Silver
1,0.9,1.0,0.12,0.88,Silver
1,1.0,0.0,0.12,0.92,Bronze
1,0.64,1.0,0.12,0.71,Bronze
1,1.0,0.0,0.25,1.0,Bronze
1,0.87,1.0,0.84,0.99,Gold
1,0.67,0.0,0.12,0.81,Bronze
1,1.0,0.0,0.12,0.68,Bronze
1,0.6,0.0,0.12,0.73,Bronze
1,1.0,1.0,0.88,0.94,Gold
1,0.18,1.0,0.38,0.6,Bronze
1,0.47,1.0,0.38,0.75,Bronze
1,1.0,1.0,0.38,0.96,Silver
1,1.0,1.0,0.75,0.88,Gold
1,0.83,1.0,0.69,0.84,Gold
1,0.98,0.0,0.12,0.91,Bronze
1,1.0,0.0,0.12,0.91,Bronze
1,1.0,0.0,0.12,0.91,Bronze
1,1.0,0.5,0.68,0.74,Silver
1,0.7,0.0,0.12,0.76,Bronze
1,0.64,0.0,0.25,0.74,Bronze
1,0.89,0.0,0.88,0.8,Bronze
1,1.0,0.5,0.12,0.83,Bronze
1,0.82,1.0,0.75,0.83,Gold
1,0.73,0.0,0.12,0.84,Bronze
1,0.69,0.0,0.12,0.8,Bronze
1,0.95,0.5,0.62,0.85,Silver
1,1.0,0.72,0.5,0.69,Bronze
1,1.0,0.0,0.12,0.58,Bronze
1,1.0,0.0,0.12,0.69,Bronze
1,1.0,0.43,0.12,0.69,Bronze
1,0.75,0.0,0.25,0.84,Bronze
1,0.98,0.5,0.75,0.74,Silver
1,1.0,1.0,0.62,1.0,Gold
1,0.95,1.0,0.62,0.79,Silver
1,1.0,0.0,0.25,0.94,Bronze
1,1.0,0.0,0.25,0.9,Bronze
1,1.0,1.0,0.88,0.6,Silver
1,0.63,1.0,0.87,0.75,Silver
1,1.0,1.0,0.75,0.67,Silver
1,1.0,0.0,0.12,0.57,Bronze
1,0.62,0.0,0.12,0.83,Bronze
1,0.28,1.0,0.12,0.6,Bronze
1,1.0,0.0,0.25,0.9,Bronze
1,0.75,0.0,0.38,0.95,Bronze
1,0.69,0.0,0.25,0.81,Bronze
1,0.51,0.0,0.25,0.75,Bronze
1,1.0,1.0,0.67,0.92,Gold
1,1.0,1.0,0.88,0.8,Gold
1,1.0,1.0,0.88,0.92,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.75,0.92,Gold
1,1.0,1.0,0.75,0.83,Gold
1,1.0,1.0,0.82,0.98,Gold
1,1.0,1.0,0.88,0.8,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.67,0.92,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.87,1.0,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.75,0.9,Gold
1,1.0,1.0,0.87,0.86,Gold
1,1.0,1.0,0.75,0.94,Gold
1,1.0,1.0,0.75,0.8,Silver
1,1.0,1.0,0.75,0.92,Gold
1,1.0,1.0,0.88,0.9,Gold
1,1.0,1.0,0.88,0.75,Gold
1,1.0,1.0,0.88,0.83,Gold
1,0.73,0.0,0.12,0.83,Bronze
1,1.0,0.0,0.65,0.9,Bronze
1,0.99,1.0,0.62,0.92,Gold
1,0.7,0.0,0.73,0.93,Bronze
1,0.59,1.0,0.12,0.85,Bronze
1,0.96,0.0,0.25,0.89,Bronze
1,0.64,0.0,0.25,0.8,Bronze
1,1.0,1.0,0.62,0.8,Gold
1,0.69,0.0,0.25,0.8,Bronze
1,1.0,1.0,0.88,0.62,Silver
1,0.69,1.0,0.12,0.8,Bronze
1,0.94,1.0,0.87,0.82,Gold
1,0.55,1.0,0.12,0.69,Bronze
1,1.0,1.0,0.84,0.96,Gold
1,0.98,1.0,0.75,0.75,Gold
1,0.45,1.0,0.12,0.81,Bronze
1,1.0,1.0,0.39,1.0,Silver
1,1.0,1.0,0.62,1.0,Gold
1,0.76,1.0,0.25,0.74,Bronze
1,0.81,1.0,0.25,0.78,Bronze
1,0.73,1.0,0.25,0.74,Bronze
1,0.75,1.0,0.25,0.74,Bronze
1,0.77,1.0,0.25,0.75,Bronze
1,0.76,1.0,0.25,0.74,Bronze
1,0.78,1.0,0.25,0.71,Bronze
1,0.76,1.0,0.25,0.72,Bronze
1,0.73,1.0,0.25,0.76,Bronze
1,1.0,0.71,0.57,0.8,Silver
1,0.68,1.0,0.25,0.77,Bronze
1,0.94,0.71,0.6,0.7,Silver
1,1.0,0.75,0.88,0.62,Silver
1,0.48,1.0,0.38,0.82,Bronze
1,0.99,0.75,0.86,0.78,Silver
1,0.59,0.0,0.87,0.88,Bronze
1,0.82,1.0,0.12,0.92,Silver
1,0.83,0.0,0.25,0.92,Bronze
1,0.83,0.0,0.25,0.88,Bronze
1,0.78,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.91,Bronze
1,0.77,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.12,0.92,Bronze
1,0.83,0.0,0.25,0.91,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.8,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.83,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.91,Bronze
1,0.69,0.46,0.84,0.86,Silver
1,1.0,0.0,0.25,0.85,Bronze
1,0.6,0.0,0.65,0.79,Bronze
1,0.98,0.73,0.25,0.69,Bronze
1,0.93,1.0,0.88,0.94,Gold
1,0.74,1.0,0.69,0.78,Silver
1,0.68,0.0,0.12,0.63,Bronze
1,1.0,1.0,0.75,0.9,Gold
1,0.73,1.0,0.12,0.81,Bronze
1,0.7,1.0,0.12,0.83,Bronze
1,0.71,1.0,0.12,0.82,Bronze
1,0.98,1.0,0.86,0.9,Gold
1,0.74,1.0,0.12,0.77,Bronze
1,1.0,0.49,0.88,0.81,Silver
1,0.69,1.0,0.61,0.61,Silver
1,0.92,1.0,0.12,0.91,Silver
1,0.99,1.0,0.12,0.9,Silver
1,0.96,1.0,0.12,1.0,Silver
1,0.98,1.0,0.12,0.8,Bronze
1,0.69,1.0,0.12,0.72,Bronze
1,1.0,0.0,0.12,0.94,Bronze
1,1.0,1.0,0.88,0.67,Silver
1,0.9,1.0,0.12,0.88,Silver
1,1.0,0.0,0.12,0.92,Bronze
1,0.64,1.0,0.12,0.71,Bronze
1,1.0,0.0,0.25,1.0,Bronze
1,0.87,1.0,0.84,0.99,Gold
1,0.67,0.0,0.12,0.81,Bronze
1,1.0,0.0,0.12,0.68,Bronze
1,0.6,0.0,0.12,0.73,Bronze
1,1.0,1.0,0.88,0.94,Gold
1,0.18,1.0,0.38,0.6,Bronze
1,0.47,1.0,0.38,0.75,Bronze
1,1.0,1.0,0.38,0.96,Silver
1,1.0,1.0,0.75,0.88,Gold
1,0.84,1.0,0.69,0.84,Gold
1,0.98,0.0,0.12,0.91,Bronze
1,1.0,0.0,0.12,0.91,Bronze
1,1.0,0.0,0.12,0.91,Bronze
1,1.0,1.0,0.68,0.74,Silver
1,0.7,0.0,0.12,0.76,Bronze
1,0.64,0.0,0.25,0.74,Bronze
1,0.9,0.0,0.88,0.8,Bronze
1,1.0,0.5,0.12,0.83,Bronze
1,0.82,1.0,0.75,0.83,Gold
1,0.73,0.0,0.12,0.84,Bronze
1,0.69,0.0,0.12,0.8,Bronze
1,0.95,0.75,0.62,0.85,Silver
1,1.0,0.72,0.5,0.69,Bronze
1,0.75,0.0,0.38,0.95,Bronze
1,1.0,0.0,0.12,0.58,Bronze
1,1.0,0.0,0.12,0.69,Bronze
1,1.0,0.43,0.12,0.69,Bronze
1,0.98,1.0,0.75,0.74,Gold
1,1.0,1.0,0.62,1.0,Gold
1,0.95,1.0,0.62,0.79,Silver
1,1.0,0.0,0.25,0.94,Bronze
1,1.0,0.0,0.25,0.9,Bronze
1,1.0,1.0,0.88,0.6,Silver
1,0.63,1.0,0.87,0.75,Silver
1,1.0,1.0,0.75,0.67,Silver
1,1.0,0.0,0.12,0.57,Bronze
1,0.62,0.0,0.12,0.83,Bronze
1,0.28,1.0,0.12,0.6,Bronze
1,1.0,0.0,0.25,0.9,Bronze
1,0.75,0.0,0.38,0.95,Bronze
1,0.69,0.0,0.25,0.81,Bronze
1,0.51,0.0,0.25,0.75,Bronze
1,1.0,1.0,0.67,0.92,Gold
1,1.0,1.0,0.88,0.8,Gold
1,1.0,1.0,0.88,0.92,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.75,0.92,Gold
1,1.0,1.0,0.75,0.83,Gold
1,1.0,1.0,0.82,0.98,Gold
1,1.0,1.0,0.88,0.8,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.67,0.92,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.87,1.0,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.75,0.9,Gold
1,1.0,1.0,0.87,0.86,Gold
1,1.0,1.0,0.75,0.94,Gold
1,1.0,1.0,0.75,0.8,Silver
1,1.0,1.0,0.75,0.92,Gold
1,1.0,1.0,0.88,0.9,Gold
1,1.0,1.0,0.88,0.75,Gold
1,1.0,1.0,0.88,0.83,Gold
1,0.73,0.0,0.12,0.83,Bronze
1,1.0,0.0,0.65,0.9,Bronze
1,0.99,1.0,0.62,0.92,Gold
1,0.7,0.0,0.73,0.93,Bronze
1,0.59,1.0,0.12,0.85,Bronze
1,0.96,0.0,0.25,0.89,Bronze
1,0.64,0.0,0.25,0.8,Bronze
1,1.0,1.0,0.62,0.8,Gold
1,0.69,0.0,0.25,0.8,Bronze
1,1.0,1.0,0.88,0.62,Silver
1,0.69,1.0,0.12,0.8,Bronze
1,0.94,1.0,0.87,0.82,Gold
1,0.55,1.0,0.12,0.69,Bronze
1,1.0,1.0,0.84,0.96,Gold
1,0.98,1.0,0.75,0.75,Gold
1,0.45,1.0,0.12,0.81,Bronze
1,1.0,1.0,0.39,1.0,Silver
1,1.0,1.0,0.62,1.0,Gold
1,0.76,1.0,0.25,0.74,Bronze
1,0.81,1.0,0.25,0.78,Bronze
1,0.73,1.0,0.25,0.74,Bronze
1,0.75,1.0,0.25,0.74,Bronze
1,0.77,1.0,0.25,0.75,Bronze
1,0.76,1.0,0.25,0.74,Bronze
1,0.78,1.0,0.25,0.71,Bronze
1,0.76,1.0,0.25,0.72,Bronze
1,0.73,1.0,0.25,0.76,Bronze
1,1.0,0.71,0.57,0.8,Silver
1,0.69,1.0,0.25,0.77,Bronze
1,0.94,0.71,0.6,0.7,Silver
1,1.0,0.75,0.88,0.62,Silver
1,0.48,1.0,0.38,0.82,Bronze
1,0.99,1.0,0.86,0.78,Gold
1,0.59,0.0,0.87,0.88,Bronze
1,0.82,1.0,0.12,0.92,Silver
1,0.83,0.0,0.25,0.92,Bronze
1,0.83,0.0,0.25,0.88,Bronze
1,0.78,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.91,Bronze
1,0.77,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.12,0.92,Bronze
1,0.83,0.0,0.25,0.91,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.8,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.83,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.91,Bronze
1,0.69,0.46,0.84,0.86,Silver
1,1.0,0.0,0.25,0.85,Bronze
1,0.6,0.0,0.65,0.79,Bronze
1,0.98,0.73,0.25,0.69,Bronze
1,0.74,1.0,0.69,0.78,Silver
1,0.68,0.0,0.12,0.63,Bronze
1,1.0,1.0,0.75,0.9,Gold
1,0.69,0.0,0.25,0.8,Bronze
1,0.73,1.0,0.12,0.81,Bronze
1,0.7,1.0,0.12,0.83,Bronze
1,0.71,1.0,0.12,0.82,Bronze
1,0.75,0.0,0.25,0.84,Bronze
1,0.98,1.0,0.86,0.9,Gold
1,0.74,1.0,0.12,0.77,Bronze
1,1.0,0.49,0.88,0.81,Silver
1,0.69,1.0,0.61,0.61,Silver
1,0.92,1.0,0.12,0.91,Silver
1,0.99,1.0,0.12,0.9,Silver
1,0.96,1.0,0.12,1.0,Silver
1,0.98,1.0,0.12,0.8,Bronze
1,0.69,1.0,0.12,0.72,Bronze
1,1.0,0.0,0.12,0.94,Bronze
1,1.0,1.0,0.88,0.67,Silver
1,0.9,1.0,0.12,0.88,Silver
1,1.0,0.0,0.12,0.92,Bronze
1,0.64,1.0,0.12,0.71,Bronze
1,1.0,0.0,0.25,1.0,Bronze
1,0.87,1.0,0.84,0.99,Gold
1,0.67,0.0,0.12,0.81,Bronze
1,1.0,0.0,0.12,0.68,Bronze
1,0.6,0.0,0.12,0.73,Bronze
1,1.0,1.0,0.88,0.94,Gold
1,0.18,1.0,0.38,0.6,Bronze
1,0.47,1.0,0.38,0.75,Bronze
1,1.0,1.0,0.38,0.96,Silver
1,1.0,1.0,0.75,0.88,Gold
1,0.84,1.0,0.69,0.84,Gold
1,0.98,0.0,0.12,0.91,Bronze
1,1.0,0.0,0.12,0.91,Bronze
1,1.0,0.0,0.12,0.91,Bronze
1,1.0,1.0,0.68,0.74,Silver
1,0.7,0.0,0.12,0.76,Bronze
1,0.64,0.0,0.25,0.74,Bronze
1,0.89,0.0,0.88,0.8,Bronze
1,1.0,0.5,0.12,0.83,Bronze
1,0.82,1.0,0.75,0.83,Gold
1,0.73,0.0,0.12,0.84,Bronze
1,0.69,0.0,0.12,0.8,Bronze
1,0.95,0.5,0.62,0.85,Silver
1,1.0,0.72,0.5,0.69,Bronze
1,1.0,0.0,0.12,0.58,Bronze
1,1.0,0.0,0.12,0.69,Bronze
1,1.0,0.43,0.12,0.69,Bronze
1,0.98,1.0,0.75,0.74,Gold
1,1.0,1.0,0.62,1.0,Gold
1,0.95,1.0,0.62,0.79,Silver
1,1.0,0.0,0.25,0.94,Bronze
1,1.0,0.0,0.25,0.9,Bronze
1,1.0,1.0,0.88,0.6,Silver
1,0.63,1.0,0.87,0.75,Silver
1,1.0,1.0,0.75,0.67,Silver
1,1.0,0.0,0.12,0.57,Bronze
1,0.62,0.0,0.12,0.83,Bronze
1,0.28,1.0,0.12,0.6,Bronze
1,1.0,0.0,0.25,0.9,Bronze
1,0.69,0.0,0.25,0.81,Bronze
1,0.51,0.0,0.25,0.75,Bronze
1,1.0,1.0,0.67,0.92,Gold
1,1.0,1.0,0.88,0.8,Gold
1,1.0,1.0,0.88,0.92,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.75,0.92,Gold
1,1.0,1.0,0.75,0.83,Gold
1,1.0,1.0,0.82,0.98,Gold
1,1.0,1.0,0.88,0.8,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.67,0.92,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.88,1.0,Gold
1,1.0,1.0,0.87,1.0,Gold
1,1.0,1.0,0.75,1.0,Gold
1,1.0,1.0,0.75,0.9,Gold
1,1.0,1.0,0.87,0.86,Gold
1,1.0,1.0,0.75,0.94,Gold
1,1.0,1.0,0.75,0.8,Silver
1,1.0,1.0,0.75,0.92,Gold
1,1.0,1.0,0.88,0.9,Gold
1,1.0,1.0,0.88,0.75,Gold
1,1.0,1.0,0.88,0.83,Gold
1,0.73,0.0,0.12,0.83,Bronze
1,1.0,0.0,0.65,0.9,Bronze
1,0.99,1.0,0.62,0.92,Gold
1,0.7,0.0,0.73,0.93,Bronze
1,0.59,0.5,0.25,0.85,Bronze
1,0.96,0.0,0.25,0.89,Bronze
1,0.64,0.0,0.25,0.8,Bronze
1,1.0,1.0,0.62,0.8,Gold
1,1.0,1.0,0.88,0.62,Silver
1,0.69,1.0,0.12,0.8,Bronze
1,0.94,1.0,0.87,0.82,Gold
1,0.55,1.0,0.12,0.69,Bronze
1,1.0,1.0,0.84,0.96,Gold
1,0.98,1.0,0.75,0.75,Gold
1,0.45,1.0,0.12,0.81,Bronze
1,1.0,1.0,0.39,1.0,Silver
1,1.0,1.0,0.62,1.0,Gold
1,0.76,1.0,0.25,0.74,Bronze
1,0.81,1.0,0.25,0.78,Bronze
1,0.73,1.0,0.25,0.74,Bronze
1,0.75,1.0,0.25,0.74,Bronze
1,0.77,1.0,0.25,0.75,Bronze
1,0.76,1.0,0.25,0.74,Bronze
1,0.78,1.0,0.25,0.71,Bronze
1,0.76,1.0,0.25,0.72,Bronze
1,0.73,1.0,0.25,0.76,Bronze
1,1.0,0.71,0.57,0.8,Silver
1,0.69,1.0,0.25,0.77,Bronze
1,0.94,0.71,0.6,0.7,Silver
1,1.0,0.75,0.88,0.62,Silver
1,0.48,1.0,0.38,0.82,Bronze
1,0.99,1.0,0.86,0.78,Gold
1,0.59,0.0,0.87,0.88,Bronze
1,1.0,1.0,0.75,0.75,Gold
1,0.82,1.0,0.12,0.92,Silver
1,0.83,0.0,0.25,0.92,Bronze
1,0.83,0.0,0.25,0.88,Bronze
1,0.78,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.91,Bronze
1,0.77,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.12,0.92,Bronze
1,0.83,0.0,0.25,0.91,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.92,Bronze
1,0.8,0.0,0.25,0.92,Bronze
1,0.81,0.0,0.25,0.92,Bronze
1,0.83,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.79,0.0,0.25,0.92,Bronze
1,0.82,0.0,0.25,0.91,Bronze
1,0.69,0.46,0.84,0.86,Silver
1,1.0,0.0,0.25,0.85,Bronze
1,0.6,0.0,0.65,0.79,Bronze
1,0.98,0.73,0.25,0.69,Bronze
1,0.74,1.0,0.69,0.78,Silver
1,0.68,0.0,0.12,0.63,Bronze
1,1.0,1.0,0.75,0.9,Gold
1,0.73,1.0,0.12,0.81,Bronze
1,0.7,1.0,0.12,0.83,Bronze
1,0.71,1.0,0.12,0.82,Bronze
1,0.75,0.0,0.25,0.84,Bronze
